date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:08:29	148981/148981	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Nov%202022%2010:01:21%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FlmGPVuZpbLQdK3grc8gQ%252Fva_list.PNG%3Falt%3Dmedia%26token%3D9f9980e1-5f3a-4feb-8a9d-18cde5d84217&width=768&dpr=4&quality=100&sign=ecbf3bba&sv=2	42-cursus.gitbook.io/_gitbook/image5dbc.png	(from https://42-cursus.gitbook.io/guide/rank-01/ft_printf/variadic-functions)
10:08:29	148981/148981	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Nov%202022%2009:41:21%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FJQE4IiMnRajaSxOXSZfm%252Fva_list.PNG%3Falt%3Dmedia%26token%3Db490a958-c9ed-4ddd-8025-b78e39a99be8&width=768&dpr=4&quality=100&sign=fd4279c6&sv=2	42-cursus.gitbook.io/_gitbook/imagebe38.png	(from https://42-cursus.gitbook.io/guide/rank-01/ft_printf/variadic-functions)
10:08:29	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2017%20Feb%202025%2009:08:29%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FpjzopgaWiRcykdeagYvg%252Fprocess.PNG%3Falt%3Dmedia%26token%3Dd25b62b5-03cd-4a74-9e49-d13ae431caf4	42-cursus.gitbook.io/_gitbook/image.d9ae38.delayed	(from https://42-cursus.gitbook.io/guide/rank-01/ft_printf/building-the-thing)
10:08:31	233424/233424	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Nov%202022%2010:52:46%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FpjzopgaWiRcykdeagYvg%252Fprocess.PNG%3Falt%3Dmedia%26token%3Dd25b62b5-03cd-4a74-9e49-d13ae431caf4&width=768&dpr=4&quality=100&sign=c4d496de&sv=2	42-cursus.gitbook.io/_gitbook/imageef4c.png	(from https://42-cursus.gitbook.io/guide/rank-01/ft_printf/building-the-thing)
10:08:32	326617/326617	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2009:08:31%20GMT	https://42-cursus.gitbook.io/guide/rank-01/get_next_line/rocket-loader.min.js	42-cursus.gitbook.io/guide/rank-01/get_next_line/rocket-loader.min.html	(from https://42-cursus.gitbook.io/guide/rank-01/get_next_line/open-and-read)
10:08:33	328902/328902	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2009:08:32%20GMT	https://42-cursus.gitbook.io/guide/rank-02	42-cursus.gitbook.io/guide/rank-02.html	(from https://42-cursus.gitbook.io/guide/rank-02/so_long)
10:08:34	326558/326558	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2009:08:33%20GMT	https://42-cursus.gitbook.io/guide/rank-02/rocket-loader.min.js	42-cursus.gitbook.io/guide/rank-02/rocket-loader.min.html	(from https://42-cursus.gitbook.io/guide/rank-02/so_long)
10:08:35	326587/326587	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2009:08:34%20GMT	https://42-cursus.gitbook.io/guide/rank-02/so_long/rocket-loader.min.js	42-cursus.gitbook.io/guide/rank-02/so_long/rocket-loader.min.html	(from https://42-cursus.gitbook.io/guide/rank-02/so_long/understand-so_long)
10:08:35	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2017%20Feb%202025%2009:08:35%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252Fe3VzWGhcWtOSwdi68NV3%252Fsuper_mario_bros.jpg%3Falt%3Dmedia%26token%3D94aa0030-37bd-478b-a6e5-ebb7a8c2dd71	42-cursus.gitbook.io/_gitbook/image8051	(from https://42-cursus.gitbook.io/guide/rank-02/so_long/understand-so_long)
10:08:36	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2017%20Feb%202025%2009:08:36%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FCWWjait8wZssFUDwfI3f%252Fterraria.jpg%3Falt%3Dmedia%26token%3D59832805-71c0-4a4a-b148-4323c7df913e	42-cursus.gitbook.io/_gitbook/image36f7	(from https://42-cursus.gitbook.io/guide/rank-02/so_long/understand-so_long)
10:08:38	199725/199725	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Dec%202022%2015:33:08%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252Fe3VzWGhcWtOSwdi68NV3%252Fsuper_mario_bros.jpg%3Falt%3Dmedia%26token%3D94aa0030-37bd-478b-a6e5-ebb7a8c2dd71&width=768&dpr=4&quality=100&sign=8916b121&sv=2	42-cursus.gitbook.io/_gitbook/image0845.jpg	(from https://42-cursus.gitbook.io/guide/rank-02/so_long/understand-so_long)
10:08:38	58984/58984	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Dec%202022%2015:39:37%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FCWWjait8wZssFUDwfI3f%252Fterraria.jpg%3Falt%3Dmedia%26token%3D59832805-71c0-4a4a-b148-4323c7df913e&width=768&dpr=4&quality=100&sign=fafd8b63&sv=2	42-cursus.gitbook.io/_gitbook/image8a0a.jpg	(from https://42-cursus.gitbook.io/guide/rank-02/so_long/understand-so_long)
10:08:39	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2017%20Feb%202025%2009:08:39%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FZTrSQn6644CfelTiETen%252FScreen%2520Shot%25202022-12-29%2520at%25202.22.52%2520PM.png%3Falt%3Dmedia%26token%3D912e80de-5bbb-46dc-9e49-159f765c266a	42-cursus.gitbook.io/_gitbook/image715a	(from https://42-cursus.gitbook.io/guide/rank-02/so_long/core-concepts)
10:08:40	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2017%20Feb%202025%2009:08:40%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FhGni06yN1w2O9sMA2TFY%252FScreen%2520Shot%25202022-12-29%2520at%25202.30.11%2520PM.png%3Falt%3Dmedia%26token%3D419b89d2-162d-4e5a-bbbd-b8633fafe2e7	42-cursus.gitbook.io/_gitbook/image8cf9	(from https://42-cursus.gitbook.io/guide/rank-02/so_long/core-concepts)
10:08:41	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2017%20Feb%202025%2009:08:41%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252Fa54NtvSSMOaI7au6fcDS%252FScreen%2520Shot%25202022-12-29%2520at%25202.31.02%2520PM.png%3Falt%3Dmedia%26token%3D4ab295a4-60b4-4b3d-a1a4-c0681028b5cb	42-cursus.gitbook.io/_gitbook/image9eec	(from https://42-cursus.gitbook.io/guide/rank-02/so_long/core-concepts)
10:08:42	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2017%20Feb%202025%2009:08:42%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FbwDj6u1YVNHY0HBs4XHh%252FScreen%2520Shot%25202022-12-29%2520at%25202.21.23%2520PM.png%3Falt%3Dmedia%26token%3Db28fa6aa-e1b9-4ac9-a846-eb8006062aea	42-cursus.gitbook.io/_gitbook/imagee9c0	(from https://42-cursus.gitbook.io/guide/rank-02/so_long/core-concepts)
10:08:43	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2017%20Feb%202025%2009:08:43%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252F9ULRFEgYsA3Eb9rAXFDH%252FScreen%2520Shot%25202022-12-29%2520at%25202.38.39%2520PM.png%3Falt%3Dmedia%26token%3D450cd77a-7e7f-4007-bf07-ff5ff6b87ef8	42-cursus.gitbook.io/_gitbook/image6a73	(from https://42-cursus.gitbook.io/guide/rank-02/so_long/core-concepts)
10:08:44	18175/18175	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Dec%202022%2013:22:55%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FZTrSQn6644CfelTiETen%252FScreen%2520Shot%25202022-12-29%2520at%25202.22.52%2520PM.png%3Falt%3Dmedia%26token%3D912e80de-5bbb-46dc-9e49-159f765c266a&width=768&dpr=4&quality=100&sign=ef00a1b2&sv=2	42-cursus.gitbook.io/_gitbook/image5261.png	(from https://42-cursus.gitbook.io/guide/rank-02/so_long/core-concepts)
10:08:45	24143/24143	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Dec%202022%2013:30:15%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FhGni06yN1w2O9sMA2TFY%252FScreen%2520Shot%25202022-12-29%2520at%25202.30.11%2520PM.png%3Falt%3Dmedia%26token%3D419b89d2-162d-4e5a-bbbd-b8633fafe2e7&width=768&dpr=4&quality=100&sign=8b09bafb&sv=2	42-cursus.gitbook.io/_gitbook/image1626.png	(from https://42-cursus.gitbook.io/guide/rank-02/so_long/core-concepts)
10:08:46	45114/45114	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Dec%202022%2013:31:06%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252Fa54NtvSSMOaI7au6fcDS%252FScreen%2520Shot%25202022-12-29%2520at%25202.31.02%2520PM.png%3Falt%3Dmedia%26token%3D4ab295a4-60b4-4b3d-a1a4-c0681028b5cb&width=768&dpr=4&quality=100&sign=8c413b45&sv=2	42-cursus.gitbook.io/_gitbook/image94b1.png	(from https://42-cursus.gitbook.io/guide/rank-02/so_long/core-concepts)
10:08:46	28191/28191	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Dec%202022%2013:21:30%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FbwDj6u1YVNHY0HBs4XHh%252FScreen%2520Shot%25202022-12-29%2520at%25202.21.23%2520PM.png%3Falt%3Dmedia%26token%3Db28fa6aa-e1b9-4ac9-a846-eb8006062aea&width=768&dpr=4&quality=100&sign=99099f44&sv=2	42-cursus.gitbook.io/_gitbook/image19d6.png	(from https://42-cursus.gitbook.io/guide/rank-02/so_long/core-concepts)
10:08:48	30981/30981	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Dec%202022%2013:38:45%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252F9ULRFEgYsA3Eb9rAXFDH%252FScreen%2520Shot%25202022-12-29%2520at%25202.38.39%2520PM.png%3Falt%3Dmedia%26token%3D450cd77a-7e7f-4007-bf07-ff5ff6b87ef8&width=768&dpr=4&quality=100&sign=ddb58705&sv=2	42-cursus.gitbook.io/_gitbook/imaged370.png	(from https://42-cursus.gitbook.io/guide/rank-02/so_long/core-concepts)
10:08:49	326577/326577	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2009:08:48%20GMT	https://42-cursus.gitbook.io/guide/rank-02/pipex/rocket-loader.min.js	42-cursus.gitbook.io/guide/rank-02/pipex/rocket-loader.min.html	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
10:08:49	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2017%20Feb%202025%2009:08:49%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FuYUzNvq5HaKuDT0lO0Og%252FScreenshot%25202023-01-02%2520at%252010.13.18.png%3Falt%3Dmedia%26token%3De688761f-cc85-46d5-9ae5-530582d26370	42-cursus.gitbook.io/_gitbook/image8ba0	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
10:08:50	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2017%20Feb%202025%2009:08:50%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FgcDY7ENPkgWarC8vZgb4%252FScreenshot%25202023-01-02%2520at%252010.07.28.png%3Falt%3Dmedia%26token%3D5bc71306-c21a-44ff-aa5e-288cd7c06f8e	42-cursus.gitbook.io/_gitbook/imagede49	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
10:08:51	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2017%20Feb%202025%2009:08:51%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252Fv4Wxg4ZvE3SSxLobYKbt%252FScreenshot%25202023-01-02%2520at%252010.08.50.png%3Falt%3Dmedia%26token%3Dabd9f43f-f0b1-4e4f-89ad-a93c4e154bea	42-cursus.gitbook.io/_gitbook/image19db	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
10:08:52	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2017%20Feb%202025%2009:08:52%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FKCEe0GyF8wUizEiJk4IZ%252FScreenshot%25202023-01-02%2520at%252008.31.48.png%3Falt%3Dmedia%26token%3D82bf8fff-758c-44cd-9322-b2e5c65a0d20	42-cursus.gitbook.io/_gitbook/image6530	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
10:08:53	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2017%20Feb%202025%2009:08:53%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252F0ZyJ56GV8Av1YkZ88bz3%252FScreenshot%25202023-01-02%2520at%252008.33.07.png%3Falt%3Dmedia%26token%3Df26a771e-985e-4ade-88fe-97c9b8a0f841	42-cursus.gitbook.io/_gitbook/image7cc2	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
10:08:54	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2017%20Feb%202025%2009:08:54%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FFZueILhUgl0uzBWv2FU9%252FScreenshot%25202023-01-02%2520at%252008.35.01.png%3Falt%3Dmedia%26token%3D5b90b4d0-d510-4c58-8e52-2b45719854a4	42-cursus.gitbook.io/_gitbook/imagec5fd	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
10:08:55	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2017%20Feb%202025%2009:08:55%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FklqIJgdMlhtsIRh9eeg3%252FScreenshot%25202023-01-02%2520at%252008.25.32.png%3Falt%3Dmedia%26token%3De0653a27-ed3b-48ea-9f67-6ce7d3b8316c	42-cursus.gitbook.io/_gitbook/image216b	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
10:08:56	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2017%20Feb%202025%2009:08:56%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FnS5f5eTO15LeE4K8OgWG%252FScreenshot%25202023-01-02%2520at%252008.28.30.png%3Falt%3Dmedia%26token%3Db36350c9-df8c-41b4-83ce-e9f945e3c534	42-cursus.gitbook.io/_gitbook/image7f86	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
10:08:57	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2017%20Feb%202025%2009:08:57%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252F7n9AalgbtO0QZtENRhtO%252FScreenshot%25202023-01-02%2520at%252008.20.15.png%3Falt%3Dmedia%26token%3D34dda83e-9364-4a1c-8d3a-364657a50961	42-cursus.gitbook.io/_gitbook/image78d6	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
10:08:58	36869/36869	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2009:13:23%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FuYUzNvq5HaKuDT0lO0Og%252FScreenshot%25202023-01-02%2520at%252010.13.18.png%3Falt%3Dmedia%26token%3De688761f-cc85-46d5-9ae5-530582d26370&width=768&dpr=4&quality=100&sign=d7bacf2c&sv=2	42-cursus.gitbook.io/_gitbook/image7e04.png	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
10:08:59	21022/21022	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2009:07:33%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FgcDY7ENPkgWarC8vZgb4%252FScreenshot%25202023-01-02%2520at%252010.07.28.png%3Falt%3Dmedia%26token%3D5bc71306-c21a-44ff-aa5e-288cd7c06f8e&width=768&dpr=4&quality=100&sign=d219c96c&sv=2	42-cursus.gitbook.io/_gitbook/image9ad4.png	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
10:09:00	12736/12736	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2009:08:55%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252Fv4Wxg4ZvE3SSxLobYKbt%252FScreenshot%25202023-01-02%2520at%252010.08.50.png%3Falt%3Dmedia%26token%3Dabd9f43f-f0b1-4e4f-89ad-a93c4e154bea&width=768&dpr=4&quality=100&sign=3d0ecb5a&sv=2	42-cursus.gitbook.io/_gitbook/image9d18.png	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
10:09:01	13495/13495	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2007:32:04%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FKCEe0GyF8wUizEiJk4IZ%252FScreenshot%25202023-01-02%2520at%252008.31.48.png%3Falt%3Dmedia%26token%3D82bf8fff-758c-44cd-9322-b2e5c65a0d20&width=768&dpr=4&quality=100&sign=8a9de0ed&sv=2	42-cursus.gitbook.io/_gitbook/image2aa0.png	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
10:09:02	18752/18752	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2007:33:12%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252F0ZyJ56GV8Av1YkZ88bz3%252FScreenshot%25202023-01-02%2520at%252008.33.07.png%3Falt%3Dmedia%26token%3Df26a771e-985e-4ade-88fe-97c9b8a0f841&width=768&dpr=4&quality=100&sign=37a3c4bd&sv=2	42-cursus.gitbook.io/_gitbook/imaged41e.png	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
10:09:03	13312/13312	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2007:35:06%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FFZueILhUgl0uzBWv2FU9%252FScreenshot%25202023-01-02%2520at%252008.35.01.png%3Falt%3Dmedia%26token%3D5b90b4d0-d510-4c58-8e52-2b45719854a4&width=768&dpr=4&quality=100&sign=38d08deb&sv=2	42-cursus.gitbook.io/_gitbook/image063e.png	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
10:09:04	29667/29667	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2007:25:58%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FklqIJgdMlhtsIRh9eeg3%252FScreenshot%25202023-01-02%2520at%252008.25.32.png%3Falt%3Dmedia%26token%3De0653a27-ed3b-48ea-9f67-6ce7d3b8316c&width=768&dpr=4&quality=100&sign=36614f57&sv=2	42-cursus.gitbook.io/_gitbook/image0a5f.png	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
10:09:05	24181/24181	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2007:28:34%20GMT	https://42-cursus.gitbook.io/~gitbook/image?url=https%3A%2F%2F2977649544-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252Fz2zo8aAL0o31034sj7J7%252Fuploads%252FnS5f5eTO15LeE4K8OgWG%252FScreenshot%25202023-01-02%2520at%252008.28.30.png%3Falt%3Dmedia%26token%3Db36350c9-df8c-41b4-83ce-e9f945e3c534&width=768&dpr=4&quality=100&sign=7f4ce07d&sv=2	42-cursus.gitbook.io/_gitbook/image7a8b.png	(from https://42-cursus.gitbook.io/guide/rank-02/pipex/understand-pipex)
